Agent Name;Level Name;Game Status;Final X Position;Completion Percentage;Remaining Lives;Remaining Coins;Collected Coins;Remaining Time in MS;Mario Mode;Mario Damage Taken;Mushrooms Collected;Fireflowers Collected;Total Kills;Kill by Stomp;Kills by Fire;Kills by Shell;Kills by Fall;Destroyed Bricks;Jumps;Max X Jump;Max Air Time;Overtime
aStarNoHoleDetection;lvl-690,txt;WIN;3120,0;1,0;0;1;0;51150;0;0;0;0;1;1;0;0;0;0;8;173,75314;15;-10935
aStarNoHoleDetection;lvl-690,txt;WIN;3120,0;1,0;0;1;0;51150;0;0;0;0;1;1;0;0;0;0;8;173,75314;15;-10912
aStarNoHoleDetection;lvl-690,txt;WIN;3120,0;1,0;0;1;0;51150;0;0;0;0;1;1;0;0;0;0;8;173,75314;15;-10944
aStarNoHoleDetection;lvl-690,txt;WIN;3120,0;1,0;0;1;0;51150;0;0;0;0;1;1;0;0;0;0;8;173,75314;15;-10910
aStarNoHoleDetection;lvl-699,txt;WIN;3120,0;1,0;0;0;0;51090;0;0;0;0;2;2;0;0;0;0;12;163,63586;14;-10407
aStarNoHoleDetection;lvl-699,txt;WIN;3120,0;1,0;0;0;0;51090;0;0;0;0;2;2;0;0;0;0;12;163,63586;14;-10653
aStarNoHoleDetection;lvl-699,txt;WIN;3120,0;1,0;0;0;0;51090;0;0;0;0;2;2;0;0;0;0;12;163,63586;14;-10651
aStarNoHoleDetection;lvl-699,txt;WIN;3120,0;1,0;0;0;0;51090;0;0;0;0;2;2;0;0;0;0;12;163,63586;14;-10582
aStarNoHoleDetection;lvl-699,txt;WIN;3120,0;1,0;0;0;0;51090;0;0;0;0;2;2;0;0;0;0;12;163,63586;14;-10684
aStarNoHoleDetection;lvl-709,txt;WIN;3120,0;1,0;0;0;0;51120;0;0;0;0;2;2;0;0;0;0;8;218,18054;19;-10670
aStarNoHoleDetection;lvl-709,txt;WIN;3120,0;1,0;0;0;0;51120;0;0;0;0;2;2;0;0;0;0;8;218,18054;19;-10752
aStarNoHoleDetection;lvl-709,txt;WIN;3120,0;1,0;0;0;0;51120;0;0;0;0;2;2;0;0;0;0;8;218,18054;19;-10636
